DAY_OF_WEEK,MKT_UNIQUE_CARRIER,OP_UNIQUE_CARRIER,OP_CARRIER_FL_NUM,ORIGIN,DEST,ARR_TIME,ARR_DELAY,CANCELLED,DIVERTED,DUP,DISTANCE,WEATHER_DELAY,NAS_DELAY,LATE_AIRCRAFT_DELAY,DIV_AIRPORT_LANDINGS,CRS_ELAPSED_TIME,SCH_DEP_TIME,SCH_ARR_TIME,ORGIN_WTH_temp,ORGIN_WTH_feelslike,ORGIN_WTH_precip,ORGIN_WTH_precipprob,ORGIN_WTH_preciptype,ORGIN_WTH_snow,ORGIN_WTH_windgust,ORGIN_WTH_windspeed,ORGIN_WTH_winddir,ORGIN_WTH_cloudcover,ORGIN_WTH_visibility,ORGIN_WTH_severerisk,ORGIN_WTH_conditions,DEST_WTH_temp,DEST_WTH_feelslike,DEST_WTH_precip,DEST_WTH_precipprob,DEST_WTH_preciptype,DEST_WTH_snow,DEST_WTH_windgust,DEST_WTH_windspeed,DEST_WTH_winddir,DEST_WTH_cloudcover,DEST_WTH_visibility,DEST_WTH_severerisk,DEST_WTH_conditions
1,AA,MQ,3949,ORD,SYR,1601.0,-3.0,0,0,N,607,,,,0,109.0,2023-06-12 13:15:00,2023-06-12 16:04:00,63.0,63.0,0.0,0,,0.0,18.3,10.4,320.0,90.3,9.9,10.0,Overcast,74.0,74.0,0.012,100,rain,0.0,26.4,5.9,100.0,100.0,3.9,10.0,"Rain, Overcast"
1,B6,B6,2516,JFK,SYR,2121.0,-7.0,0,0,N,209,,,,0,88.0,2023-06-12 20:00:00,2023-06-12 21:28:00,68.1,68.1,0.004,100,rain,0.0,19.5,8.3,54.0,100.0,2.8,10.0,"Rain, Overcast",65.9,65.9,0.085,100,rain,0.0,8.1,7.7,118.0,100.0,3.2,10.0,"Rain, Overcast"
1,UA,UA,538,ORD,SYR,2054.0,-16.0,0,0,N,607,,,,0,114.0,2023-06-12 18:16:00,2023-06-12 21:10:00,68.4,68.4,0.0,0,,0.0,13.9,7.2,270.0,90.3,9.9,10.0,Overcast,65.9,65.9,0.085,100,rain,0.0,8.1,7.7,118.0,100.0,3.2,10.0,"Rain, Overcast"
1,B6,B6,656,MCO,SYR,1917.0,15.0,0,0,N,1053,0.0,15.0,0.0,0,167.0,2023-06-12 16:15:00,2023-06-12 19:02:00,92.0,98.7,0.0,0,,0.0,17.2,7.4,285.0,53.6,9.9,30.0,Partially cloudy,68.0,68.0,0.067,100,rain,0.0,13.9,10.1,111.0,100.0,3.2,10.0,"Rain, Overcast"
1,DL,9E,5118,JFK,SYR,1531.0,8.0,0,0,N,209,,,,0,84.0,2023-06-12 13:59:00,2023-06-12 15:23:00,75.1,75.1,0.0,0,,0.0,24.2,9.1,130.0,99.9,9.8,10.0,Overcast,78.8,78.8,0.001,100,rain,0.0,21.9,14.4,137.0,99.8,8.0,10.0,"Rain, Overcast"
1,UA,OO,4802,ORD,SYR,1655.0,-1.0,0,0,N,607,,,,0,116.0,2023-06-12 14:00:00,2023-06-12 16:56:00,65.7,65.7,0.0,0,,0.0,15.0,7.1,9.0,89.0,9.9,10.0,Partially cloudy,72.0,72.0,0.044,100,rain,0.0,16.1,4.8,120.0,99.8,3.3,10.0,"Rain, Overcast"
1,UA,OO,5451,ORD,SYR,956.0,-8.0,0,0,N,607,,,,0,113.0,2023-06-12 07:11:00,2023-06-12 10:04:00,52.6,52.6,0.0,0,,0.0,23.0,10.9,328.0,24.2,9.9,10.0,Partially cloudy,74.8,74.8,0.0,0,,0.0,23.0,10.2,91.0,99.8,6.3,10.0,Overcast
1,AA,MQ,3402,ORD,SYR,2222.0,-6.0,0,0,N,607,,,,0,109.0,2023-06-19 19:39:00,2023-06-19 22:28:00,75.5,75.5,0.0,0,,0.0,11.4,11.6,40.0,24.2,9.9,10.0,Partially cloudy,66.9,66.9,0.0,0,,0.0,5.8,3.5,51.0,84.3,9.9,10.0,Partially cloudy
1,AA,MQ,3949,ORD,SYR,1555.0,-9.0,0,0,N,607,,,,0,109.0,2023-06-19 13:15:00,2023-06-19 16:04:00,83.4,82.1,0.0,0,,0.0,23.0,11.7,75.0,78.4,9.9,10.0,Partially cloudy,80.9,80.9,0.0,0,,0.0,8.1,8.8,40.0,26.2,9.9,10.0,Partially cloudy
1,B6,B6,2516,JFK,SYR,2309.0,7.0,0,0,N,209,,,,0,85.0,2023-06-19 21:37:00,2023-06-19 23:02:00,66.9,66.9,0.0,0,,0.0,8.1,9.9,51.0,1.5,9.9,10.0,Clear,66.8,66.8,0.0,0,,0.0,4.7,0.2,8.0,84.3,9.9,10.0,Partially cloudy
1,B6,B6,656,MCO,SYR,1919.0,-1.0,0,0,N,1053,,,,0,161.0,2023-06-19 16:39:00,2023-06-19 19:20:00,94.0,100.1,0.0,0,,0.0,18.3,11.4,296.0,2.9,9.9,30.0,Clear,78.9,78.9,0.0,0,,0.0,9.2,4.9,49.0,48.0,9.9,10.0,Partially cloudy
1,DL,9E,5118,JFK,SYR,1519.0,-4.0,0,0,N,209,,,,0,84.0,2023-06-19 13:59:00,2023-06-19 15:23:00,76.0,76.0,0.0,0,,0.0,10.3,6.0,79.0,0.8,9.9,10.0,Clear,79.9,79.9,0.0,0,,0.0,8.1,4.6,0.0,26.2,9.9,10.0,Partially cloudy
1,UA,OO,4802,ORD,SYR,1645.0,-11.0,0,0,N,607,,,,0,116.0,2023-06-19 14:00:00,2023-06-19 16:56:00,83.6,82.3,0.0,0,,0.0,20.8,12.0,63.0,78.4,9.9,10.0,Partially cloudy,80.9,80.7,0.0,0,,0.0,6.9,8.0,39.0,26.2,9.9,10.0,Partially cloudy
1,UA,UA,538,ORD,SYR,2052.0,-18.0,0,0,N,607,,,,0,114.0,2023-06-19 18:16:00,2023-06-19 21:10:00,82.2,80.9,0.0,0,,0.0,17.2,13.3,38.0,24.2,9.9,10.0,Partially cloudy,72.9,72.9,0.0,0,,0.0,6.9,3.4,59.0,84.3,9.9,10.0,Partially cloudy
1,UA,OO,5451,ORD,SYR,1008.0,4.0,0,0,N,607,,,,0,113.0,2023-06-19 07:11:00,2023-06-19 10:04:00,68.0,68.0,0.0,0,,0.0,8.1,3.8,54.0,78.4,7.6,10.0,Partially cloudy,70.0,70.0,0.0,0,,0.0,2.2,4.7,80.0,26.2,9.9,10.0,Partially cloudy
1,AA,MQ,3402,ORD,SYR,2305.0,37.0,0,0,N,607,0.0,0.0,13.0,0,109.0,2023-06-26 19:39:00,2023-06-26 22:28:00,73.9,73.9,0.0,0,,0.0,19.5,10.0,302.0,96.2,3.5,10.0,Overcast,66.8,66.8,0.101,100,rain,0.0,11.4,4.8,2.0,99.3,3.8,10.0,"Rain, Overcast"
1,AA,MQ,3949,ORD,SYR,1610.0,6.0,0,0,N,607,,,,0,109.0,2023-06-26 13:15:00,2023-06-26 16:04:00,73.7,73.7,0.0,0,,0.0,21.5,14.7,294.0,92.8,9.9,10.0,Overcast,82.2,83.8,0.0,0,,0.0,24.2,16.7,160.0,91.8,9.9,30.0,Overcast
1,B6,B6,2516,JFK,SYR,,,1,0,N,209,,,,0,85.0,2023-06-26 21:37:00,2023-06-26 23:02:00,72.0,72.0,0.0,0,,0.0,17.2,11.1,41.0,99.0,9.9,10.0,Overcast,66.0,66.0,0.2,100,rain,0.0,10.3,4.7,90.0,97.9,5.2,10.0,"Rain, Overcast"
1,B6,B6,656,MCO,SYR,1919.0,-1.0,0,0,N,1053,,,,0,161.0,2023-06-26 16:39:00,2023-06-26 19:20:00,92.9,96.5,0.0,0,,0.0,5.8,5.6,199.0,9.8,9.9,10.0,Clear,78.5,78.5,0.005,100,rain,0.0,21.2,13.6,193.0,88.8,9.6,30.0,"Rain, Partially cloudy"
1,DL,9E,5118,JFK,SYR,1704.0,101.0,0,0,N,209,0.0,11.0,90.0,0,84.0,2023-06-26 13:59:00,2023-06-26 15:23:00,75.0,75.0,0.002,100,rain,0.0,17.2,5.6,60.0,52.3,9.7,10.0,"Rain, Partially cloudy",82.0,83.9,0.0,0,,0.0,19.5,12.4,139.0,93.1,9.9,15.0,Overcast
1,UA,UA,210,ORD,SYR,2214.0,60.0,0,0,N,607,0.0,0.0,0.0,0,114.0,2023-06-26 18:20:00,2023-06-26 21:14:00,74.5,74.5,0.0,0,,0.0,24.7,15.9,316.0,90.3,4.3,10.0,Overcast,68.0,68.0,0.003,100,rain,0.0,12.8,3.6,78.0,93.1,9.9,10.0,"Rain, Overcast"
1,UA,G7,4537,ORD,SYR,1706.0,12.0,0,0,N,607,,,,0,114.0,2023-06-26 14:00:00,2023-06-26 16:54:00,73.8,73.8,0.0,0,,0.0,25.0,17.4,288.0,100.0,9.4,10.0,Overcast,82.0,83.5,0.0,0,,0.0,21.9,12.6,140.0,92.0,9.9,30.0,Overcast
1,UA,OO,5574,ORD,SYR,948.0,-16.0,0,0,N,607,,,,0,113.0,2023-06-26 07:11:00,2023-06-26 10:04:00,69.2,69.2,0.0,0,,0.0,20.8,11.9,275.0,89.0,9.9,10.0,Partially cloudy,74.9,74.9,0.0,0,,0.0,13.9,6.9,140.0,90.9,9.9,30.0,Overcast
2,AA,MQ,3402,ORD,SYR,2219.0,-9.0,0,0,N,607,,,,0,109.0,2023-06-06 19:39:00,2023-06-06 22:28:00,63.9,63.9,0.0,0,,0.0,17.2,11.6,25.0,87.0,9.9,10.0,Partially cloudy,56.7,56.7,0.0,0,,0.0,5.8,5.5,321.0,58.8,3.8,10.0,Partially cloudy
2,AA,ZW,6233,ORD,SYR,1549.0,-14.0,0,0,N,607,,,,0,108.0,2023-06-06 13:15:00,2023-06-06 16:03:00,69.4,69.4,0.002,100,rain,0.0,11.4,10.6,26.0,96.6,8.0,10.0,"Rain, Overcast",66.8,66.8,0.0,0,,0.0,21.9,8.3,290.0,100.0,2.5,10.0,Overcast
2,B6,B6,2516,JFK,SYR,2209.0,41.0,0,0,N,209,0.0,32.0,0.0,0,88.0,2023-06-06 20:00:00,2023-06-06 21:28:00,71.0,71.0,0.0,0,,0.0,17.2,3.7,281.0,6.2,3.1,10.0,Clear,59.9,59.9,0.0,0,,0.0,11.4,0.3,356.0,100.0,3.2,10.0,Overcast
2,UA,UA,538,ORD,SYR,2134.0,24.0,0,0,N,607,0.0,0.0,24.0,0,114.0,2023-06-06 18:16:00,2023-06-06 21:10:00,69.2,69.2,0.0,0,,0.0,19.7,14.1,37.0,97.6,9.9,10.0,Overcast,59.9,59.9,0.0,0,,0.0,11.4,0.3,356.0,100.0,3.2,10.0,Overcast
2,B6,B6,656,MCO,SYR,2206.0,184.0,0,0,N,1053,0.0,10.0,170.0,0,167.0,2023-06-06 16:15:00,2023-06-06 19:02:00,86.3,87.7,0.0,0,,0.0,6.9,7.0,130.0,83.3,9.9,10.0,Partially cloudy,66.5,66.5,0.0,0,,0.0,15.0,11.1,299.0,100.0,1.9,10.0,Overcast
2,DL,9E,5118,JFK,SYR,1512.0,-11.0,0,0,N,209,,,,0,84.0,2023-06-06 13:59:00,2023-06-06 15:23:00,78.9,78.9,0.0,0,,0.0,44.7,0.4,356.0,28.7,7.8,10.0,Partially cloudy,65.0,65.0,0.0,0,,0.0,23.0,11.3,300.0,100.0,2.5,10.0,Overcast
2,UA,OO,4802,ORD,SYR,1655.0,-1.0,0,0,N,607,,,,0,116.0,2023-06-06 14:00:00,2023-06-06 16:56:00,68.4,68.4,0.014,100,rain,0.0,13.9,9.0,68.0,98.7,8.3,10.0,"Rain, Overcast",67.9,67.9,0.0,0,,0.0,20.8,13.7,281.0,100.0,2.5,10.0,Overcast
2,UA,OO,5451,ORD,SYR,953.0,-11.0,0,0,N,607,,,,0,113.0,2023-06-06 07:11:00,2023-06-06 10:04:00,68.3,68.3,0.0,0,,0.0,4.7,4.5,2.0,78.4,8.1,10.0,Partially cloudy,62.7,62.7,0.0,0,,0.0,13.9,8.0,282.0,99.0,2.5,10.0,Overcast
2,AA,MQ,3402,ORD,SYR,2221.0,-7.0,0,0,N,607,,,,0,109.0,2023-06-13 19:39:00,2023-06-13 22:28:00,62.6,62.6,0.082,100,rain,0.0,30.2,18.2,315.0,100.0,4.7,10.0,"Rain, Overcast",60.0,60.0,0.0,0,,0.0,4.7,0.0,0.0,84.7,9.9,10.0,Partially cloudy
2,AA,ZW,6233,ORD,SYR,1628.0,25.0,0,0,N,607,0.0,13.0,2.0,0,108.0,2023-06-13 13:15:00,2023-06-13 16:03:00,61.6,61.6,0.057,100,rain,0.0,21.9,8.4,275.0,100.0,7.7,10.0,"Rain, Overcast",73.0,73.0,0.0,0,,0.0,17.2,9.9,253.0,89.2,9.9,10.0,Partially cloudy
2,B6,B6,2516,JFK,SYR,2139.0,11.0,0,0,N,209,,,,0,88.0,2023-06-13 20:00:00,2023-06-13 21:28:00,73.2,73.2,0.0,0,,0.0,15.0,8.0,260.0,82.4,9.9,10.0,Partially cloudy,62.8,62.8,0.0,0,,0.0,3.4,0.1,1.0,85.7,9.9,10.0,Partially cloudy
2,UA,UA,538,ORD,SYR,2156.0,46.0,0,0,N,607,0.0,0.0,37.0,0,114.0,2023-06-13 18:16:00,2023-06-13 21:10:00,62.4,62.4,0.128,100,rain,0.0,21.9,6.1,267.0,100.0,4.3,10.0,"Rain, Overcast",62.8,62.8,0.0,0,,0.0,3.4,0.1,1.0,85.7,9.9,10.0,Partially cloudy
2,B6,B6,656,MCO,SYR,1833.0,-29.0,0,0,N,1053,,,,0,167.0,2023-06-13 16:15:00,2023-06-13 19:02:00,93.2,99.3,0.0,0,,0.0,17.2,10.3,262.0,29.5,9.9,30.0,Partially cloudy,72.8,72.8,0.0,0,,0.0,5.8,6.8,258.0,84.3,9.9,10.0,Partially cloudy
2,DL,9E,5118,JFK,SYR,1457.0,-26.0,0,0,N,209,,,,0,84.0,2023-06-13 13:59:00,2023-06-13 15:23:00,76.9,76.9,0.0,0,,0.0,17.2,9.2,253.0,86.8,9.9,10.0,Partially cloudy,71.0,71.0,0.0,0,,0.0,12.8,5.6,305.0,89.1,9.9,10.0,Partially cloudy
2,UA,OO,4802,ORD,SYR,1701.0,5.0,0,0,N,607,,,,0,116.0,2023-06-13 14:00:00,2023-06-13 16:56:00,61.7,61.7,0.056,100,rain,0.0,23.0,11.3,261.0,100.0,7.1,10.0,"Rain, Overcast",73.0,73.0,0.0,0,,0.0,12.8,7.9,265.0,86.1,9.9,10.0,Partially cloudy
2,UA,OO,5451,ORD,SYR,1002.0,-2.0,0,0,N,607,,,,0,113.0,2023-06-13 07:11:00,2023-06-13 10:04:00,56.9,56.9,0.0,0,,0.0,21.9,10.7,281.0,90.3,9.9,10.0,Overcast,65.8,65.8,0.0,0,,0.0,13.9,8.1,261.0,85.7,9.9,10.0,Partially cloudy
2,AA,MQ,3402,ORD,SYR,2225.0,-3.0,0,0,N,607,,,,0,109.0,2023-06-20 19:39:00,2023-06-20 22:28:00,74.5,74.5,0.0,0,,0.0,19.7,13.4,28.0,24.2,9.9,10.0,Partially cloudy,72.8,72.8,0.0,0,,0.0,8.1,6.6,79.0,84.3,9.9,10.0,Partially cloudy
2,AA,ZW,6233,ORD,SYR,1610.0,7.0,0,0,N,607,,,,0,108.0,2023-06-20 13:15:00,2023-06-20 16:03:00,81.2,80.7,0.0,0,,0.0,21.7,15.8,39.0,0.0,9.9,10.0,Clear,83.9,82.2,0.0,0,,0.0,9.2,7.0,68.0,49.7,9.9,10.0,Partially cloudy
2,B6,B6,2516,JFK,SYR,2324.0,22.0,0,0,N,209,0.0,5.0,1.0,0,85.0,2023-06-20 21:37:00,2023-06-20 23:02:00,68.1,68.1,0.0,0,,0.0,12.8,9.1,60.0,2.7,9.9,10.0,Clear,68.9,68.9,0.0,0,,0.0,6.9,5.6,88.0,47.3,9.9,10.0,Partially cloudy
2,B6,B6,656,MCO,SYR,1943.0,23.0,0,0,N,1053,0.0,0.0,12.0,0,161.0,2023-06-20 16:39:00,2023-06-20 19:20:00,78.2,78.2,0.0,0,,0.0,24.2,5.3,332.0,90.2,9.9,30.0,Overcast,82.0,81.4,0.0,0,,0.0,11.4,7.0,77.0,64.3,9.9,10.0,Partially cloudy
2,DL,9E,5118,JFK,SYR,1505.0,-18.0,0,0,N,209,,,,0,84.0,2023-06-20 13:59:00,2023-06-20 15:23:00,76.9,76.9,0.0,0,,0.0,15.0,3.7,60.0,27.5,9.9,10.0,Partially cloudy,83.0,82.5,0.0,0,,0.0,9.2,8.1,94.0,48.8,9.9,10.0,Partially cloudy
2,UA,OO,4802,ORD,SYR,1648.0,-8.0,0,0,N,607,,,,0,116.0,2023-06-20 14:00:00,2023-06-20 16:56:00,80.3,80.2,0.0,0,,0.0,24.2,16.3,38.0,0.0,9.9,10.0,Clear,83.8,82.2,0.0,0,,0.0,9.2,8.0,40.0,52.5,9.9,10.0,Partially cloudy
2,UA,UA,538,ORD,SYR,2143.0,33.0,0,0,N,607,0.0,0.0,33.0,0,114.0,2023-06-20 18:16:00,2023-06-20 21:10:00,81.3,80.9,0.0,0,,0.0,19.5,16.0,31.0,0.0,9.9,10.0,Clear,74.6,74.6,0.0,0,,0.0,10.3,4.8,68.0,84.3,9.9,10.0,Partially cloudy
2,UA,OO,5451,ORD,SYR,1003.0,-1.0,0,0,N,607,,,,0,113.0,2023-06-20 07:11:00,2023-06-20 10:04:00,67.8,67.8,0.0,0,,0.0,8.1,6.8,47.0,18.0,9.8,10.0,Clear,73.1,73.1,0.0,0,,0.0,3.4,5.8,61.0,84.3,9.9,10.0,Partially cloudy
2,AA,MQ,3402,ORD,SYR,2339.0,71.0,0,0,N,607,0.0,0.0,5.0,0,109.0,2023-06-27 19:39:00,2023-06-27 22:28:00,67.8,67.8,0.0,0,,0.0,12.8,10.2,35.0,100.0,1.2,10.0,Overcast,68.0,68.0,0.594,100,rain,0.0,6.9,3.4,251.0,100.0,9.9,10.0,"Rain, Overcast"
2,AA,ZW,6233,ORD,SYR,1552.0,-11.0,0,0,N,607,,,,0,108.0,2023-06-27 13:15:00,2023-06-27 16:03:00,73.2,73.2,0.0,0,,0.0,21.9,13.8,17.0,100.0,1.2,10.0,Overcast,80.1,81.5,0.0,0,,0.0,13.9,11.2,170.0,84.7,9.9,30.0,Partially cloudy
2,B6,B6,2516,JFK,SYR,,,1,0,N,209,,,,0,85.0,2023-06-27 21:37:00,2023-06-27 23:02:00,69.3,69.3,0.0,0,,0.0,6.9,3.3,286.0,99.0,9.9,10.0,Overcast,68.0,68.0,0.043,100,rain,0.0,8.1,0.0,0.0,99.8,9.7,10.0,"Rain, Overcast"
2,B6,B6,656,MCO,SYR,1932.0,12.0,0,0,N,1053,,,,0,161.0,2023-06-27 16:39:00,2023-06-27 19:20:00,93.8,103.4,0.0,0,,0.0,15.0,11.3,229.0,30.1,9.9,30.0,Partially cloudy,74.9,74.9,0.105,100,rain,0.0,10.3,5.9,349.0,97.9,9.9,10.0,"Rain, Overcast"
2,DL,9E,5118,JFK,SYR,1646.0,83.0,0,0,N,209,0.0,83.0,0.0,0,84.0,2023-06-27 13:59:00,2023-06-27 15:23:00,75.7,75.7,0.0,0,,0.0,17.2,3.4,214.0,52.4,9.8,10.0,Partially cloudy,80.1,81.0,0.0,0,,0.0,13.9,9.1,198.0,86.6,9.9,10.0,Partially cloudy
2,UA,UA,210,ORD,SYR,40.0,206.0,0,0,N,607,0.0,0.0,67.0,0,114.0,2023-06-27 18:20:00,2023-06-27 21:14:00,71.5,71.5,0.0,0,,0.0,18.3,9.5,47.0,100.0,1.2,10.0,Overcast,67.0,67.0,0.888,100,rain,0.0,29.8,3.2,134.0,98.0,1.7,10.0,"Rain, Overcast"
2,UA,G7,4537,ORD,SYR,2112.0,258.0,0,0,N,607,0.0,5.0,204.0,0,114.0,2023-06-27 14:00:00,2023-06-27 16:54:00,74.1,74.1,0.0,0,,0.0,20.8,9.9,12.0,100.0,1.2,10.0,Overcast,79.9,79.9,0.0,0,,0.0,23.0,9.3,117.0,89.5,9.9,30.0,Partially cloudy
2,UA,OO,5574,ORD,SYR,1034.0,30.0,0,0,N,607,0.0,0.0,0.0,0,113.0,2023-06-27 07:11:00,2023-06-27 10:04:00,65.5,65.5,0.0,0,,0.0,18.3,10.2,336.0,100.0,1.9,10.0,Overcast,71.1,71.1,0.0,0,,0.0,10.3,5.9,170.0,99.6,9.9,10.0,Overcast
3,AA,MQ,3402,ORD,SYR,2228.0,0.0,0,0,N,607,,,,0,109.0,2023-06-07 19:39:00,2023-06-07 22:28:00,63.6,63.6,0.0,0,,0.0,23.0,14.5,15.0,0.0,9.9,10.0,Clear,55.0,55.0,0.0,0,,0.0,8.1,0.0,357.0,100.0,3.0,10.0,Overcast
3,AA,ZW,6233,ORD,SYR,1628.0,25.0,0,0,N,607,0.0,7.0,0.0,0,108.0,2023-06-07 13:15:00,2023-06-07 16:03:00,73.5,73.5,0.0,0,,0.0,17.2,11.9,54.0,24.2,7.6,10.0,Partially cloudy,67.8,67.8,0.0,0,,0.0,23.0,12.7,319.0,100.0,1.9,10.0,Overcast
3,B6,B6,2516,JFK,SYR,2119.0,-9.0,0,0,N,209,,,,0,88.0,2023-06-07 20:00:00,2023-06-07 21:28:00,66.8,66.8,0.0,0,,0.0,21.9,0.5,351.0,6.2,1.8,10.0,Clear,55.0,55.0,0.0,0,,0.0,9.2,4.5,330.0,100.0,3.1,10.0,Overcast
3,UA,UA,538,ORD,SYR,2110.0,0.0,0,0,N,607,,,,0,114.0,2023-06-07 18:16:00,2023-06-07 21:10:00,68.0,68.0,0.0,0,,0.0,29.0,17.8,31.0,0.0,9.9,10.0,Clear,55.0,55.0,0.0,0,,0.0,9.2,4.5,330.0,100.0,3.1,10.0,Overcast
3,B6,B6,656,MCO,SYR,1933.0,31.0,0,0,N,1053,0.0,28.0,0.0,0,167.0,2023-06-07 16:15:00,2023-06-07 19:02:00,83.7,87.6,0.0,0,,0.0,13.9,7.2,286.0,10.6,9.9,30.0,Clear,60.8,60.8,0.0,0,,0.0,13.9,13.6,10.0,100.0,2.5,10.0,Overcast
3,DL,9E,5118,JFK,SYR,1518.0,-5.0,0,0,N,209,,,,0,84.0,2023-06-07 13:59:00,2023-06-07 15:23:00,67.9,67.9,0.0,0,,0.0,25.3,5.0,300.0,89.5,1.2,10.0,Partially cloudy,66.8,66.8,0.0,0,,0.0,20.3,14.9,309.0,100.0,1.9,10.0,Overcast
3,UA,OO,4802,ORD,SYR,1702.0,6.0,0,0,N,607,,,,0,116.0,2023-06-07 14:00:00,2023-06-07 16:56:00,73.6,73.6,0.0,0,,0.0,18.3,9.9,52.0,24.2,7.6,10.0,Partially cloudy,66.5,66.5,0.0,0,,0.0,19.5,14.8,309.0,100.0,2.0,10.0,Overcast
3,UA,OO,5451,ORD,SYR,1002.0,-2.0,0,0,N,607,,,,0,113.0,2023-06-07 07:11:00,2023-06-07 10:04:00,61.7,61.7,0.0,0,,0.0,5.8,6.7,16.0,85.6,9.9,10.0,Partially cloudy,58.9,58.9,0.0,0,,0.0,15.0,11.4,292.0,100.0,0.7,10.0,Overcast
3,AA,MQ,3402,ORD,SYR,2223.0,-5.0,0,0,N,607,,,,0,109.0,2023-06-14 19:39:00,2023-06-14 22:28:00,68.5,68.5,0.0,0,,0.0,5.8,5.5,122.0,55.4,9.9,10.0,Partially cloudy,57.8,57.8,0.104,100,rain,0.0,19.5,13.6,271.0,100.0,2.1,10.0,"Rain, Overcast"
3,AA,ZW,6233,ORD,SYR,1603.0,0.0,0,0,N,607,,,,0,108.0,2023-06-14 13:15:00,2023-06-14 16:03:00,70.5,70.5,0.0,0,,0.0,8.1,3.8,314.0,89.0,9.9,10.0,Partially cloudy,62.1,62.1,0.011,100,rain,0.0,12.8,0.2,9.0,100.0,9.9,10.0,"Rain, Overcast"
3,B6,B6,2516,JFK,SYR,2329.0,121.0,0,0,N,209,0.0,0.0,0.0,0,88.0,2023-06-14 20:00:00,2023-06-14 21:28:00,66.9,66.9,0.001,100,rain,0.0,21.1,12.6,270.0,2.4,9.9,10.0,Rain,57.8,57.8,0.066,100,rain,0.0,19.5,10.7,277.0,100.0,2.5,10.0,"Rain, Overcast"
3,UA,UA,538,ORD,SYR,2133.0,23.0,0,0,N,607,0.0,23.0,0.0,0,114.0,2023-06-14 18:16:00,2023-06-14 21:10:00,70.4,70.4,0.0,0,,0.0,8.1,8.5,95.0,52.9,9.9,10.0,Partially cloudy,57.8,57.8,0.066,100,rain,0.0,19.5,10.7,277.0,100.0,2.5,10.0,"Rain, Overcast"
3,B6,B6,656,MCO,SYR,1918.0,16.0,0,0,N,1053,0.0,4.0,0.0,0,167.0,2023-06-14 16:15:00,2023-06-14 19:02:00,92.9,101.1,0.0,0,,0.0,22.5,12.7,239.0,34.7,9.9,75.0,Partially cloudy,60.1,60.1,0.001,100,rain,0.0,21.9,13.6,290.0,99.8,5.1,10.0,"Rain, Overcast"
3,DL,9E,5118,JFK,SYR,1503.0,-20.0,0,0,N,209,,,,0,84.0,2023-06-14 13:59:00,2023-06-14 15:23:00,67.9,67.9,0.018,100,rain,0.0,31.2,5.7,190.0,89.4,9.8,10.0,"Rain, Partially cloudy",61.1,61.1,0.051,100,rain,0.0,12.8,5.7,90.0,100.0,5.0,10.0,"Rain, Overcast"
3,UA,OO,4802,ORD,SYR,1643.0,-13.0,0,0,N,607,,,,0,116.0,2023-06-14 14:00:00,2023-06-14 16:56:00,71.1,71.1,0.0,0,,0.0,5.8,4.5,100.0,89.0,9.9,10.0,Partially cloudy,64.1,64.1,0.0,0,,0.0,11.4,0.0,0.0,100.0,8.8,10.0,Overcast
3,UA,OO,5451,ORD,SYR,1032.0,28.0,0,0,N,607,0.0,0.0,0.0,0,113.0,2023-06-14 07:11:00,2023-06-14 10:04:00,60.0,60.0,0.0,0,,0.0,9.2,5.0,39.0,100.0,9.9,10.0,Overcast,57.8,57.8,0.0,0,,0.0,12.8,10.0,81.0,100.0,5.1,10.0,Overcast
3,AA,MQ,3402,ORD,SYR,2207.0,-21.0,0,0,N,607,,,,0,109.0,2023-06-21 19:39:00,2023-06-21 22:28:00,75.7,75.7,0.0,0,,0.0,15.0,17.1,38.0,24.2,9.9,10.0,Partially cloudy,69.8,69.8,0.0,0,,0.0,6.9,5.6,98.0,47.3,9.9,10.0,Partially cloudy
3,AA,ZW,6233,ORD,SYR,1611.0,8.0,0,0,N,607,,,,0,108.0,2023-06-21 13:15:00,2023-06-21 16:03:00,84.3,84.6,0.0,0,,0.0,21.2,13.7,66.0,18.0,9.9,5.0,Clear,82.1,81.3,0.0,0,,0.0,18.3,14.5,110.0,27.6,9.9,10.0,Partially cloudy
3,B6,B6,2516,JFK,SYR,2331.0,29.0,0,0,N,209,0.0,6.0,10.0,0,85.0,2023-06-21 21:37:00,2023-06-21 23:02:00,66.8,66.8,0.0,0,,0.0,20.8,8.2,79.0,92.8,9.9,10.0,Overcast,66.8,66.8,0.0,0,,0.0,6.9,3.3,78.0,47.3,9.9,10.0,Partially cloudy
3,B6,B6,656,MCO,SYR,1933.0,13.0,0,0,N,1053,,,,0,161.0,2023-06-21 16:39:00,2023-06-21 19:20:00,75.9,75.9,0.014,100,rain,0.0,20.8,7.3,251.0,11.2,9.9,30.0,Rain,80.0,80.0,0.0,0,,0.0,12.8,8.8,118.0,84.3,9.9,10.0,Partially cloudy
3,DL,9E,5118,JFK,SYR,1503.0,-20.0,0,0,N,209,,,,0,84.0,2023-06-21 13:59:00,2023-06-21 15:23:00,69.2,69.2,0.0,0,,0.0,16.2,11.6,41.0,90.3,9.9,10.0,Overcast,82.0,81.5,0.0,0,,0.0,12.8,16.6,112.0,30.4,9.9,10.0,Partially cloudy
