MONTH,DAY_OF_WEEK,FL_DATE,MKT_UNIQUE_CARRIER,OP_UNIQUE_CARRIER,OP_CARRIER_FL_NUM,ORIGIN,DEST,CRS_DEP_TIME,CRS_ARR_TIME,ARR_TIME,ARR_DELAY,CANCELLED,DIVERTED,DUP,DISTANCE,WEATHER_DELAY,NAS_DELAY,LATE_AIRCRAFT_DELAY,DIV_AIRPORT_LANDINGS,CRS_ELAPSED_TIME
1,7,1/8/23 0:00,DL,9E,5114,JFK,SYR,1620,1748,1739.0,-9.0,0,0,N,209,,,,0,88.0
1,7,1/8/23 0:00,DL,9E,5202,JFK,SYR,950,1114,1053.0,-21.0,0,0,N,209,,,,0,84.0
1,7,1/8/23 0:00,UA,UA,1998,ORD,SYR,1824,2117,2105.0,-12.0,0,0,N,607,,,,0,113.0
1,7,1/8/23 0:00,UA,YX,3568,ORD,SYR,1348,1639,1641.0,2.0,0,0,N,607,,,,0,111.0
1,7,1/15/23 0:00,AA,MQ,3518,ORD,SYR,1353,1635,1637.0,2.0,0,0,N,607,,,,0,102.0
1,7,1/15/23 0:00,AA,YX,4769,ORD,SYR,1931,2225,2242.0,17.0,0,0,N,607,0.0,17.0,0.0,0,114.0
1,7,1/15/23 0:00,B6,B6,116,JFK,SYR,1316,1429,1431.0,2.0,0,0,N,209,,,,0,73.0
1,7,1/15/23 0:00,B6,B6,2516,JFK,SYR,2155,2307,2301.0,-6.0,0,0,N,209,,,,0,72.0
1,7,1/15/23 0:00,B6,B6,656,MCO,SYR,1618,1859,1903.0,4.0,0,0,N,1053,,,,0,161.0
1,7,1/15/23 0:00,DL,9E,5009,JFK,SYR,2230,2354,234.0,160.0,0,0,N,209,0.0,79.0,63.0,0,84.0
1,7,1/15/23 0:00,DL,9E,5224,JFK,SYR,1635,1801,2240.0,279.0,0,0,N,209,0.0,0.0,78.0,0,86.0
1,7,1/15/23 0:00,DL,9E,5350,JFK,SYR,950,1115,1122.0,7.0,0,0,N,209,,,,0,85.0
1,7,1/15/23 0:00,UA,UA,1998,ORD,SYR,1824,2117,2257.0,100.0,0,0,N,607,0.0,27.0,73.0,0,113.0
1,7,1/15/23 0:00,UA,YX,3568,ORD,SYR,1348,1639,1634.0,-5.0,0,0,N,607,,,,0,111.0
1,7,1/22/23 0:00,AA,MQ,3518,ORD,SYR,1353,1635,1803.0,88.0,0,0,N,607,12.0,26.0,50.0,0,102.0
1,7,1/22/23 0:00,AA,YX,4769,ORD,SYR,1931,2225,2212.0,-13.0,0,0,N,607,,,,0,114.0
1,7,1/22/23 0:00,B6,B6,116,JFK,SYR,1316,1429,1420.0,-9.0,0,0,N,209,,,,0,73.0
1,7,1/22/23 0:00,B6,B6,2516,JFK,SYR,2155,2307,11.0,64.0,0,0,N,209,0.0,2.0,17.0,0,72.0
1,7,1/22/23 0:00,B6,B6,656,MCO,SYR,1618,1859,1853.0,-6.0,0,0,N,1053,,,,0,161.0
1,7,1/22/23 0:00,DL,9E,5009,JFK,SYR,2230,2354,944.0,590.0,0,0,N,209,0.0,0.0,0.0,0,84.0
1,7,1/22/23 0:00,DL,9E,5224,JFK,SYR,1635,1801,1822.0,21.0,0,0,N,209,0.0,0.0,0.0,0,86.0
1,7,1/22/23 0:00,DL,9E,5350,JFK,SYR,950,1115,1133.0,18.0,0,0,N,209,0.0,9.0,0.0,0,85.0
1,7,1/22/23 0:00,UA,UA,1998,ORD,SYR,1824,2117,2101.0,-16.0,0,0,N,607,,,,0,113.0
1,7,1/22/23 0:00,UA,YX,3568,ORD,SYR,1348,1639,1712.0,33.0,0,0,N,607,0.0,33.0,0.0,0,111.0
1,7,1/29/23 0:00,AA,MQ,3518,ORD,SYR,1353,1635,1628.0,-7.0,0,0,N,607,,,,0,102.0
1,7,1/29/23 0:00,AA,YX,4769,ORD,SYR,1931,2225,2321.0,56.0,0,0,N,607,0.0,4.0,52.0,0,114.0
1,7,1/29/23 0:00,B6,B6,116,JFK,SYR,1316,1429,1438.0,9.0,0,0,N,209,,,,0,73.0
1,7,1/29/23 0:00,B6,B6,2516,JFK,SYR,2155,2307,2314.0,7.0,0,0,N,209,,,,0,72.0
1,7,1/29/23 0:00,B6,B6,656,MCO,SYR,1618,1859,1959.0,60.0,0,0,N,1053,0.0,0.0,56.0,0,161.0
1,7,1/29/23 0:00,DL,9E,5009,JFK,SYR,2230,2354,2340.0,-14.0,0,0,N,209,,,,0,84.0
1,7,1/29/23 0:00,DL,9E,5224,JFK,SYR,1635,1801,1753.0,-8.0,0,0,N,209,,,,0,86.0
1,7,1/29/23 0:00,DL,9E,5350,JFK,SYR,950,1115,1052.0,-23.0,0,0,N,209,,,,0,85.0
1,7,1/29/23 0:00,UA,UA,1998,ORD,SYR,1824,2117,2115.0,-2.0,0,0,N,607,,,,0,113.0
1,7,1/29/23 0:00,UA,YX,3568,ORD,SYR,1348,1639,1709.0,30.0,0,0,N,607,0.0,0.0,0.0,0,111.0
2,1,2/6/23 0:00,AA,MQ,3392,ORD,SYR,1940,2224,2230.0,6.0,0,0,N,607,,,,0,104.0
2,1,2/6/23 0:00,AA,MQ,3518,ORD,SYR,1321,1615,1612.0,-3.0,0,0,N,607,,,,0,114.0
2,1,2/6/23 0:00,B6,B6,116,JFK,SYR,1305,1418,1436.0,18.0,0,0,N,209,0.0,0.0,0.0,0,73.0
2,1,2/6/23 0:00,B6,B6,2516,JFK,SYR,2220,2331,2327.0,-4.0,0,0,N,209,,,,0,71.0
2,1,2/6/23 0:00,B6,B6,656,MCO,SYR,1620,1901,1931.0,30.0,0,0,N,1053,0.0,14.0,7.0,0,161.0
2,1,2/6/23 0:00,DL,9E,5009,JFK,SYR,2230,2357,2337.0,-20.0,0,0,N,209,,,,0,87.0
2,1,2/6/23 0:00,DL,9E,5224,JFK,SYR,1630,1759,1734.0,-25.0,0,0,N,209,,,,0,89.0
2,1,2/6/23 0:00,DL,9E,5350,JFK,SYR,950,1118,1112.0,-6.0,0,0,N,209,,,,0,88.0
2,1,2/6/23 0:00,UA,UA,1998,ORD,SYR,1824,2117,2108.0,-9.0,0,0,N,607,,,,0,113.0
2,1,2/6/23 0:00,UA,YX,3568,ORD,SYR,1348,1639,1624.0,-15.0,0,0,N,607,,,,0,111.0
2,1,2/13/23 0:00,AA,MQ,3392,ORD,SYR,1940,2224,2221.0,-3.0,0,0,N,607,,,,0,104.0
2,1,2/13/23 0:00,AA,MQ,3518,ORD,SYR,1321,1615,1554.0,-21.0,0,0,N,607,,,,0,114.0
2,1,2/13/23 0:00,B6,B6,116,JFK,SYR,1305,1418,1403.0,-15.0,0,0,N,209,,,,0,73.0
2,1,2/13/23 0:00,B6,B6,2516,JFK,SYR,2220,2331,143.0,132.0,0,0,N,209,0.0,0.0,123.0,0,71.0
2,1,2/13/23 0:00,B6,B6,656,MCO,SYR,1620,1901,1905.0,4.0,0,0,N,1053,,,,0,161.0
2,1,2/13/23 0:00,DL,9E,5009,JFK,SYR,2230,2357,2339.0,-18.0,0,0,N,209,,,,0,87.0
2,1,2/13/23 0:00,DL,9E,5224,JFK,SYR,1630,1759,1742.0,-17.0,0,0,N,209,,,,0,89.0
2,1,2/13/23 0:00,DL,9E,5350,JFK,SYR,950,1118,1052.0,-26.0,0,0,N,209,,,,0,88.0
2,1,2/13/23 0:00,UA,UA,1998,ORD,SYR,1819,2108,2115.0,7.0,0,0,N,607,,,,0,109.0
2,1,2/13/23 0:00,UA,ZW,3802,ORD,SYR,710,1000,949.0,-11.0,0,0,N,607,,,,0,110.0
2,1,2/13/23 0:00,UA,OO,5445,ORD,SYR,1357,1648,1637.0,-11.0,0,0,N,607,,,,0,111.0
2,1,2/20/23 0:00,AA,MQ,3392,ORD,SYR,1940,2224,2233.0,9.0,0,0,N,607,,,,0,104.0
2,1,2/20/23 0:00,AA,MQ,3518,ORD,SYR,1321,1615,1602.0,-13.0,0,0,N,607,,,,0,114.0
2,1,2/20/23 0:00,B6,B6,116,JFK,SYR,1330,1443,1442.0,-1.0,0,0,N,209,,,,0,73.0
2,1,2/20/23 0:00,B6,B6,16,JFK,SYR,2135,2247,2252.0,5.0,0,0,N,209,,,,0,72.0
2,1,2/20/23 0:00,B6,B6,56,MCO,SYR,1407,1651,1656.0,5.0,0,0,N,1053,,,,0,164.0
2,1,2/20/23 0:00,DL,9E,5009,JFK,SYR,2230,2357,2352.0,-5.0,0,0,N,209,,,,0,87.0
2,1,2/20/23 0:00,DL,9E,5224,JFK,SYR,1630,1759,1739.0,-20.0,0,0,N,209,,,,0,89.0
2,1,2/20/23 0:00,DL,9E,5350,JFK,SYR,950,1118,1054.0,-24.0,0,0,N,209,,,,0,88.0
2,1,2/20/23 0:00,UA,UA,1693,ORD,SYR,1357,1643,1638.0,-5.0,0,0,N,607,,,,0,106.0
2,1,2/20/23 0:00,UA,UA,1998,ORD,SYR,1819,2108,2052.0,-16.0,0,0,N,607,,,,0,109.0
2,1,2/20/23 0:00,UA,ZW,3802,ORD,SYR,710,1000,945.0,-15.0,0,0,N,607,,,,0,110.0
2,1,2/27/23 0:00,AA,MQ,3392,ORD,SYR,1940,2224,2239.0,15.0,0,0,N,607,15.0,0.0,0.0,0,104.0
2,1,2/27/23 0:00,AA,MQ,3518,ORD,SYR,1321,1615,1602.0,-13.0,0,0,N,607,,,,0,114.0
2,1,2/27/23 0:00,B6,B6,116,JFK,SYR,1330,1443,1448.0,5.0,0,0,N,209,,,,0,73.0
2,1,2/27/23 0:00,B6,B6,16,JFK,SYR,2135,2247,40.0,113.0,0,0,N,209,16.0,97.0,0.0,0,72.0
2,1,2/27/23 0:00,B6,B6,56,MCO,SYR,1407,1651,1637.0,-14.0,0,0,N,1053,,,,0,164.0
2,1,2/27/23 0:00,DL,9E,5009,JFK,SYR,2230,2357,,,1,0,N,209,,,,0,87.0
2,1,2/27/23 0:00,DL,9E,5224,JFK,SYR,1630,1759,1803.0,4.0,0,0,N,209,,,,0,89.0
2,1,2/27/23 0:00,DL,9E,5350,JFK,SYR,950,1118,1050.0,-28.0,0,0,N,209,,,,0,88.0
2,1,2/27/23 0:00,UA,UA,1693,ORD,SYR,1357,1643,1654.0,11.0,0,0,N,607,,,,0,106.0
2,1,2/27/23 0:00,UA,UA,1998,ORD,SYR,1819,2108,2059.0,-9.0,0,0,N,607,,,,0,109.0
2,1,2/27/23 0:00,UA,ZW,3802,ORD,SYR,710,1000,1512.0,312.0,0,0,N,607,0.0,0.0,310.0,0,110.0
2,2,2/7/23 0:00,AA,MQ,3518,ORD,SYR,1437,1724,1706.0,-18.0,0,0,N,607,,,,0,107.0
2,2,2/7/23 0:00,B6,B6,116,JFK,SYR,1305,1418,1420.0,2.0,0,0,N,209,,,,0,73.0
2,2,2/7/23 0:00,B6,B6,2516,JFK,SYR,2220,2331,2322.0,-9.0,0,0,N,209,,,,0,71.0
2,2,2/7/23 0:00,DL,9E,5009,JFK,SYR,2230,2357,2358.0,1.0,0,0,N,209,,,,0,87.0
2,2,2/7/23 0:00,DL,9E,5224,JFK,SYR,1630,1759,1750.0,-9.0,0,0,N,209,,,,0,89.0
2,2,2/7/23 0:00,DL,9E,5350,JFK,SYR,950,1118,1046.0,-32.0,0,0,N,209,,,,0,88.0
2,2,2/7/23 0:00,UA,UA,1998,ORD,SYR,1824,2117,2059.0,-18.0,0,0,N,607,,,,0,113.0
2,2,2/7/23 0:00,UA,YX,3568,ORD,SYR,1348,1639,1613.0,-26.0,0,0,N,607,,,,0,111.0
2,2,2/14/23 0:00,AA,MQ,3518,ORD,SYR,1437,1724,1718.0,-6.0,0,0,N,607,,,,0,107.0
2,2,2/14/23 0:00,B6,B6,116,JFK,SYR,1305,1418,1402.0,-16.0,0,0,N,209,,,,0,73.0
2,2,2/14/23 0:00,B6,B6,2516,JFK,SYR,2220,2331,2315.0,-16.0,0,0,N,209,,,,0,71.0
2,2,2/14/23 0:00,B6,B6,656,MCO,SYR,1620,1901,1907.0,6.0,0,0,N,1053,,,,0,161.0
2,2,2/14/23 0:00,DL,9E,5009,JFK,SYR,2230,2357,2335.0,-22.0,0,0,N,209,,,,0,87.0
2,2,2/14/23 0:00,DL,9E,5224,JFK,SYR,1630,1759,1825.0,26.0,0,0,N,209,0.0,0.0,0.0,0,89.0
2,2,2/14/23 0:00,DL,9E,5350,JFK,SYR,950,1118,1044.0,-34.0,0,0,N,209,,,,0,88.0
2,2,2/14/23 0:00,UA,UA,1693,ORD,SYR,1357,1643,1714.0,31.0,0,0,N,607,0.0,11.0,0.0,0,106.0
2,2,2/14/23 0:00,UA,UA,1998,ORD,SYR,1819,2108,2153.0,45.0,0,0,N,607,0.0,45.0,0.0,0,109.0
2,2,2/14/23 0:00,UA,ZW,3802,ORD,SYR,710,1000,944.0,-16.0,0,0,N,607,,,,0,110.0
2,2,2/21/23 0:00,AA,MQ,3518,ORD,SYR,1437,1724,1705.0,-19.0,0,0,N,607,,,,0,107.0
2,2,2/21/23 0:00,B6,B6,116,JFK,SYR,1330,1443,1440.0,-3.0,0,0,N,209,,,,0,73.0
2,2,2/21/23 0:00,B6,B6,16,JFK,SYR,2135,2247,2248.0,1.0,0,0,N,209,,,,0,72.0
2,2,2/21/23 0:00,B6,B6,56,MCO,SYR,1407,1651,1703.0,12.0,0,0,N,1053,,,,0,164.0
2,2,2/21/23 0:00,DL,9E,5009,JFK,SYR,2230,2357,2334.0,-23.0,0,0,N,209,,,,0,87.0
2,2,2/21/23 0:00,DL,9E,5224,JFK,SYR,1630,1759,1742.0,-17.0,0,0,N,209,,,,0,89.0
2,2,2/21/23 0:00,DL,9E,5350,JFK,SYR,950,1118,1057.0,-21.0,0,0,N,209,,,,0,88.0
2,2,2/21/23 0:00,UA,UA,1693,ORD,SYR,1357,1643,1634.0,-9.0,0,0,N,607,,,,0,106.0
2,2,2/21/23 0:00,UA,UA,1998,ORD,SYR,1819,2108,2117.0,9.0,0,0,N,607,,,,0,109.0
2,2,2/21/23 0:00,UA,ZW,3802,ORD,SYR,710,1000,933.0,-27.0,0,0,N,607,,,,0,110.0
2,2,2/28/23 0:00,AA,MQ,3518,ORD,SYR,1437,1724,1708.0,-16.0,0,0,N,607,,,,0,107.0
2,2,2/28/23 0:00,B6,B6,116,JFK,SYR,1330,1443,,,1,0,N,209,,,,0,73.0
2,2,2/28/23 0:00,B6,B6,16,JFK,SYR,2135,2247,214.0,207.0,0,0,N,209,0.0,0.0,82.0,0,72.0
2,2,2/28/23 0:00,B6,B6,56,MCO,SYR,1407,1651,1702.0,11.0,0,0,N,1053,,,,0,164.0
2,2,2/28/23 0:00,DL,9E,5009,JFK,SYR,2230,2357,2349.0,-8.0,0,0,N,209,,,,0,87.0
2,2,2/28/23 0:00,DL,9E,5224,JFK,SYR,1630,1759,1801.0,2.0,0,0,N,209,,,,0,89.0
2,2,2/28/23 0:00,DL,9E,5350,JFK,SYR,950,1118,,,1,0,N,209,,,,0,88.0
2,2,2/28/23 0:00,UA,UA,1693,ORD,SYR,1357,1643,1644.0,1.0,0,0,N,607,,,,0,106.0
2,2,2/28/23 0:00,UA,UA,1998,ORD,SYR,1819,2108,2052.0,-16.0,0,0,N,607,,,,0,109.0
2,2,2/28/23 0:00,UA,ZW,3802,ORD,SYR,710,1000,939.0,-21.0,0,0,N,607,,,,0,110.0
2,3,2/1/23 0:00,AA,YX,4771,ORD,SYR,1645,1938,1921.0,-17.0,0,0,N,607,,,,0,113.0
2,3,2/1/23 0:00,B6,B6,116,JFK,SYR,1316,1429,1427.0,-2.0,0,0,N,209,,,,0,73.0
2,3,2/1/23 0:00,B6,B6,2516,JFK,SYR,2155,2307,2257.0,-10.0,0,0,N,209,,,,0,72.0
2,3,2/1/23 0:00,DL,9E,5009,JFK,SYR,2230,2354,2342.0,-12.0,0,0,N,209,,,,0,84.0
2,3,2/1/23 0:00,DL,9E,5224,JFK,SYR,1635,1801,1901.0,60.0,0,0,N,209,0.0,0.0,60.0,0,86.0
2,3,2/1/23 0:00,DL,9E,5350,JFK,SYR,950,1115,1233.0,78.0,0,0,N,209,0.0,45.0,33.0,0,85.0
2,3,2/1/23 0:00,UA,UA,1998,ORD,SYR,1824,2117,2109.0,-8.0,0,0,N,607,,,,0,113.0
2,3,2/1/23 0:00,UA,YX,3568,ORD,SYR,1348,1639,1616.0,-23.0,0,0,N,607,,,,0,111.0
2,3,2/8/23 0:00,AA,MQ,3518,ORD,SYR,1437,1724,1712.0,-12.0,0,0,N,607,,,,0,107.0
2,3,2/8/23 0:00,B6,B6,116,JFK,SYR,1305,1418,1358.0,-20.0,0,0,N,209,,,,0,73.0
2,3,2/8/23 0:00,B6,B6,2516,JFK,SYR,2220,2331,2328.0,-3.0,0,0,N,209,,,,0,71.0
2,3,2/8/23 0:00,DL,9E,5009,JFK,SYR,2230,2357,2345.0,-12.0,0,0,N,209,,,,0,87.0
2,3,2/8/23 0:00,DL,9E,5224,JFK,SYR,1630,1759,1736.0,-23.0,0,0,N,209,,,,0,89.0
2,3,2/8/23 0:00,DL,9E,5350,JFK,SYR,950,1118,1052.0,-26.0,0,0,N,209,,,,0,88.0
2,3,2/8/23 0:00,UA,UA,1998,ORD,SYR,1824,2117,2105.0,-12.0,0,0,N,607,,,,0,113.0
2,3,2/8/23 0:00,UA,YX,3568,ORD,SYR,1348,1639,1616.0,-23.0,0,0,N,607,,,,0,111.0
2,3,2/15/23 0:00,AA,MQ,3518,ORD,SYR,1437,1724,1816.0,52.0,0,0,N,607,0.0,0.0,52.0,0,107.0
2,3,2/15/23 0:00,B6,B6,116,JFK,SYR,1305,1418,1405.0,-13.0,0,0,N,209,,,,0,73.0
2,3,2/15/23 0:00,B6,B6,2516,JFK,SYR,2220,2331,2313.0,-18.0,0,0,N,209,,,,0,71.0
2,3,2/15/23 0:00,B6,B6,656,MCO,SYR,1620,1901,1931.0,30.0,0,0,N,1053,0.0,0.0,0.0,0,161.0
2,3,2/15/23 0:00,DL,9E,5009,JFK,SYR,2230,2357,2341.0,-16.0,0,0,N,209,,,,0,87.0
2,3,2/15/23 0:00,DL,9E,5224,JFK,SYR,1630,1759,1739.0,-20.0,0,0,N,209,,,,0,89.0
2,3,2/15/23 0:00,DL,9E,5350,JFK,SYR,950,1118,1102.0,-16.0,0,0,N,209,,,,0,88.0
2,3,2/15/23 0:00,UA,UA,1693,ORD,SYR,1357,1643,1637.0,-6.0,0,0,N,607,,,,0,106.0
2,3,2/15/23 0:00,UA,UA,1998,ORD,SYR,1819,2108,2106.0,-2.0,0,0,N,607,,,,0,109.0
2,3,2/15/23 0:00,UA,ZW,3802,ORD,SYR,710,1000,954.0,-6.0,0,0,N,607,,,,0,110.0
2,3,2/22/23 0:00,AA,MQ,3518,ORD,SYR,1437,1724,1722.0,-2.0,0,0,N,607,,,,0,107.0
2,3,2/22/23 0:00,B6,B6,116,JFK,SYR,1330,1443,1433.0,-10.0,0,0,N,209,,,,0,73.0
2,3,2/22/23 0:00,B6,B6,16,JFK,SYR,2135,2247,,,1,0,N,209,,,,0,72.0
2,3,2/22/23 0:00,B6,B6,56,MCO,SYR,1407,1651,1645.0,-6.0,0,0,N,1053,,,,0,164.0
2,3,2/22/23 0:00,DL,9E,5009,JFK,SYR,2230,2357,,,1,0,N,209,,,,0,87.0
2,3,2/22/23 0:00,DL,9E,5224,JFK,SYR,1630,1759,,,1,0,N,209,,,,0,89.0
2,3,2/22/23 0:00,DL,9E,5350,JFK,SYR,950,1118,1101.0,-17.0,0,0,N,209,,,,0,88.0
2,3,2/22/23 0:00,UA,UA,1693,ORD,SYR,1357,1643,1803.0,80.0,0,0,N,607,0.0,0.0,5.0,0,106.0
2,3,2/22/23 0:00,UA,UA,1998,ORD,SYR,1819,2108,2303.0,115.0,0,0,N,607,0.0,0.0,90.0,0,109.0
2,3,2/22/23 0:00,UA,ZW,3802,ORD,SYR,710,1000,933.0,-27.0,0,0,N,607,,,,0,110.0
2,4,2/2/23 0:00,AA,MQ,3518,ORD,SYR,1353,1635,1623.0,-12.0,0,0,N,607,,,,0,102.0
2,4,2/2/23 0:00,AA,YX,4769,ORD,SYR,1931,2225,2348.0,83.0,0,0,N,607,83.0,0.0,0.0,0,114.0
2,4,2/2/23 0:00,B6,B6,116,JFK,SYR,1316,1429,1421.0,-8.0,0,0,N,209,,,,0,73.0
2,4,2/2/23 0:00,B6,B6,2516,JFK,SYR,2155,2307,2259.0,-8.0,0,0,N,209,,,,0,72.0
2,4,2/2/23 0:00,B6,B6,656,MCO,SYR,1618,1859,1857.0,-2.0,0,0,N,1053,,,,0,161.0
2,4,2/2/23 0:00,DL,9E,5009,JFK,SYR,2230,2354,1.0,7.0,0,0,N,209,,,,0,84.0
2,4,2/2/23 0:00,DL,9E,5224,JFK,SYR,1635,1801,2203.0,242.0,0,0,N,209,0.0,8.0,0.0,0,86.0
2,4,2/2/23 0:00,DL,9E,5350,JFK,SYR,950,1115,1056.0,-19.0,0,0,N,209,,,,0,85.0
2,4,2/2/23 0:00,UA,UA,1998,ORD,SYR,1824,2117,2109.0,-8.0,0,0,N,607,,,,0,113.0
2,4,2/2/23 0:00,UA,YX,3568,ORD,SYR,1348,1639,1632.0,-7.0,0,0,N,607,,,,0,111.0
2,4,2/9/23 0:00,AA,MQ,3392,ORD,SYR,1940,2224,2209.0,-15.0,0,0,N,607,,,,0,104.0
2,4,2/9/23 0:00,AA,MQ,3518,ORD,SYR,1321,1615,1612.0,-3.0,0,0,N,607,,,,0,114.0
2,4,2/9/23 0:00,B6,B6,116,JFK,SYR,1305,1418,1547.0,89.0,0,0,N,209,0.0,0.0,76.0,0,73.0
2,4,2/9/23 0:00,B6,B6,2516,JFK,SYR,2220,2331,2327.0,-4.0,0,0,N,209,,,,0,71.0
2,4,2/9/23 0:00,B6,B6,656,MCO,SYR,1620,1901,1842.0,-19.0,0,0,N,1053,,,,0,161.0
2,4,2/9/23 0:00,DL,9E,5009,JFK,SYR,2230,2357,2337.0,-20.0,0,0,N,209,,,,0,87.0
2,4,2/9/23 0:00,DL,9E,5224,JFK,SYR,1630,1759,1744.0,-15.0,0,0,N,209,,,,0,89.0
2,4,2/9/23 0:00,DL,9E,5350,JFK,SYR,950,1118,1056.0,-22.0,0,0,N,209,,,,0,88.0
2,4,2/9/23 0:00,UA,UA,1998,ORD,SYR,1824,2117,2123.0,6.0,0,0,N,607,,,,0,113.0
2,4,2/9/23 0:00,UA,YX,3568,ORD,SYR,1348,1639,1645.0,6.0,0,0,N,607,,,,0,111.0
2,4,2/16/23 0:00,AA,MQ,3392,ORD,SYR,1940,2224,527.0,423.0,0,0,N,607,365.0,58.0,0.0,0,104.0
2,4,2/16/23 0:00,AA,MQ,3518,ORD,SYR,1321,1615,1619.0,4.0,0,0,N,607,,,,0,114.0
2,4,2/16/23 0:00,B6,B6,116,JFK,SYR,1330,1443,1424.0,-19.0,0,0,N,209,,,,0,73.0
2,4,2/16/23 0:00,B6,B6,16,JFK,SYR,2135,2247,2319.0,32.0,0,0,N,209,0.0,0.0,17.0,0,72.0
2,4,2/16/23 0:00,B6,B6,56,MCO,SYR,1407,1651,1645.0,-6.0,0,0,N,1053,,,,0,164.0
2,4,2/16/23 0:00,DL,9E,5009,JFK,SYR,2230,2357,2337.0,-20.0,0,0,N,209,,,,0,87.0
2,4,2/16/23 0:00,DL,9E,5224,JFK,SYR,1630,1759,1749.0,-10.0,0,0,N,209,,,,0,89.0
2,4,2/16/23 0:00,DL,9E,5350,JFK,SYR,950,1118,1048.0,-30.0,0,0,N,209,,,,0,88.0
2,4,2/16/23 0:00,UA,UA,1693,ORD,SYR,1357,1643,1727.0,44.0,0,0,N,607,38.0,6.0,0.0,0,106.0
2,4,2/16/23 0:00,UA,UA,1998,ORD,SYR,1819,2108,2124.0,16.0,0,0,N,607,0.0,0.0,0.0,0,109.0
2,4,2/16/23 0:00,UA,ZW,3802,ORD,SYR,710,1000,,,1,0,N,607,,,,0,110.0
2,4,2/23/23 0:00,AA,MQ,3392,ORD,SYR,1940,2224,2232.0,8.0,0,0,N,607,,,,0,104.0
2,4,2/23/23 0:00,AA,MQ,3518,ORD,SYR,1321,1615,1552.0,-23.0,0,0,N,607,,,,0,114.0
2,4,2/23/23 0:00,B6,B6,116,JFK,SYR,1330,1443,1528.0,45.0,0,0,N,209,0.0,0.0,11.0,0,73.0
2,4,2/23/23 0:00,B6,B6,16,JFK,SYR,2135,2247,2245.0,-2.0,0,0,N,209,,,,0,72.0
2,4,2/23/23 0:00,B6,B6,56,MCO,SYR,1407,1651,1702.0,11.0,0,0,N,1053,,,,0,164.0
2,4,2/23/23 0:00,DL,9E,5009,JFK,SYR,2230,2357,10.0,13.0,0,0,N,209,,,,0,87.0
2,4,2/23/23 0:00,DL,9E,5224,JFK,SYR,1630,1759,1734.0,-25.0,0,0,N,209,,,,0,89.0
2,4,2/23/23 0:00,DL,9E,5350,JFK,SYR,950,1118,1102.0,-16.0,0,0,N,209,,,,0,88.0
2,4,2/23/23 0:00,UA,UA,1693,ORD,SYR,1357,1643,1627.0,-16.0,0,0,N,607,,,,0,106.0
2,4,2/23/23 0:00,UA,UA,1998,ORD,SYR,1819,2108,2055.0,-13.0,0,0,N,607,,,,0,109.0
2,4,2/23/23 0:00,UA,ZW,3802,ORD,SYR,710,1000,1031.0,31.0,0,0,N,607,0.0,0.0,0.0,0,110.0
2,5,2/3/23 0:00,AA,MQ,3392,ORD,SYR,1940,2224,,,1,0,N,607,,,,0,104.0
2,5,2/3/23 0:00,AA,MQ,3518,ORD,SYR,1321,1615,1559.0,-16.0,0,0,N,607,,,,0,114.0
2,5,2/3/23 0:00,B6,B6,116,JFK,SYR,1316,1429,1020.0,,0,1,N,209,,,,1,73.0
2,5,2/3/23 0:00,B6,B6,2516,JFK,SYR,2155,2307,,,1,0,N,209,,,,0,72.0
2,5,2/3/23 0:00,B6,B6,656,MCO,SYR,1618,1859,,,1,0,N,1053,,,,0,161.0
2,5,2/3/23 0:00,DL,9E,5009,JFK,SYR,2230,2354,,,1,0,N,209,,,,0,84.0
2,5,2/3/23 0:00,DL,9E,5224,JFK,SYR,1635,1801,,,1,0,N,209,,,,0,86.0
2,5,2/3/23 0:00,DL,9E,5350,JFK,SYR,950,1115,1107.0,-8.0,0,0,N,209,,,,0,85.0
2,5,2/3/23 0:00,UA,UA,1998,ORD,SYR,1824,2117,2151.0,34.0,0,0,N,607,34.0,0.0,0.0,0,113.0
2,5,2/3/23 0:00,UA,YX,3568,ORD,SYR,1348,1639,1645.0,6.0,0,0,N,607,,,,0,111.0
2,5,2/10/23 0:00,AA,MQ,3392,ORD,SYR,1940,2224,2236.0,12.0,0,0,N,607,,,,0,104.0
2,5,2/10/23 0:00,AA,MQ,3518,ORD,SYR,1321,1615,1616.0,1.0,0,0,N,607,,,,0,114.0
2,5,2/10/23 0:00,B6,B6,116,JFK,SYR,1305,1418,1521.0,63.0,0,0,N,209,0.0,2.0,58.0,0,73.0
2,5,2/10/23 0:00,B6,B6,2516,JFK,SYR,2220,2331,2348.0,17.0,0,0,N,209,0.0,7.0,1.0,0,71.0
2,5,2/10/23 0:00,B6,B6,656,MCO,SYR,1620,1901,1944.0,43.0,0,0,N,1053,0.0,5.0,13.0,0,161.0
2,5,2/10/23 0:00,DL,9E,5009,JFK,SYR,2230,2357,2331.0,-26.0,0,0,N,209,,,,0,87.0
2,5,2/10/23 0:00,DL,9E,5224,JFK,SYR,1630,1759,1744.0,-15.0,0,0,N,209,,,,0,89.0
2,5,2/10/23 0:00,DL,9E,5350,JFK,SYR,950,1118,1055.0,-23.0,0,0,N,209,,,,0,88.0
2,5,2/10/23 0:00,UA,UA,1693,ORD,SYR,1357,1643,1640.0,-3.0,0,0,N,607,,,,0,106.0
