MONTH,DAY_OF_WEEK,FL_DATE,MKT_UNIQUE_CARRIER,OP_UNIQUE_CARRIER,OP_CARRIER_FL_NUM,ORIGIN,DEST,CRS_DEP_TIME,CRS_ARR_TIME,ARR_TIME,ARR_DELAY,CANCELLED,DIVERTED,DUP,DISTANCE,WEATHER_DELAY,NAS_DELAY,LATE_AIRCRAFT_DELAY,DIV_AIRPORT_LANDINGS
3,6,3/5/22 0:00,UA,UA,1094,ORD,SYR,1809,2058,2123,25,0,0,N,607,0,0,20,0
3,6,3/5/22 0:00,UA,G7,4389,ORD,SYR,1050,1339,1338,-1,0,0,N,607,,,,0
3,6,3/5/22 0:00,UA,OO,5587,ORD,SYR,1349,1642,1621,-21,0,0,N,607,,,,0
3,6,3/5/22 0:00,WN,WN,3479,MCO,SYR,1200,1445,1431,-14,0,0,N,1053,,,,0
3,6,3/12/22 0:00,AA,OO,3253,ORD,SYR,1240,1527,1526,-1,0,0,N,607,,,,0
3,6,3/12/22 0:00,AA,PT,6085,ORD,SYR,800,1055,,,1,0,N,607,,,,0
3,6,3/12/22 0:00,B6,B6,116,JFK,SYR,924,1045,1139,54,0,0,N,209,0,0,0,0
3,6,3/12/22 0:00,B6,B6,656,MCO,SYR,1111,1358,1624,146,0,0,N,1053,0,0,135,0
3,6,3/12/22 0:00,DL,9E,4724,JFK,SYR,1259,1412,1434,22,0,0,N,209,0,22,0,0
3,6,3/12/22 0:00,DL,9E,4730,JFK,SYR,1500,1620,1602,-18,0,0,N,209,,,,0
3,6,3/12/22 0:00,UA,UA,1094,ORD,SYR,1809,2058,2110,12,0,0,N,607,,,,0
3,6,3/12/22 0:00,UA,G7,4389,ORD,SYR,1050,1339,,,1,0,N,607,,,,0
3,6,3/12/22 0:00,UA,OO,5587,ORD,SYR,1349,1642,,,1,0,N,607,,,,0
3,6,3/12/22 0:00,WN,WN,63,MCO,SYR,1020,1310,1427,77,0,0,N,1053,66,0,11,0
3,6,3/19/22 0:00,AA,OO,3253,ORD,SYR,1240,1527,1549,22,0,0,N,607,0,0,0,0
3,6,3/19/22 0:00,AA,PT,6085,ORD,SYR,800,1055,1046,-9,0,0,N,607,,,,0
3,6,3/19/22 0:00,B6,B6,116,JFK,SYR,930,1052,1304,132,0,0,N,209,0,0,87,0
3,6,3/19/22 0:00,B6,B6,656,MCO,SYR,1111,1358,1349,-9,0,0,N,1053,,,,0
3,6,3/19/22 0:00,DL,9E,4724,JFK,SYR,1259,1412,1357,-15,0,0,N,209,,,,0
3,6,3/19/22 0:00,DL,9E,4730,JFK,SYR,1500,1620,1616,-4,0,0,N,209,,,,0
3,6,3/19/22 0:00,UA,UA,1094,ORD,SYR,1809,2058,2052,-6,0,0,N,607,,,,0
3,6,3/19/22 0:00,UA,G7,4389,ORD,SYR,1050,1339,1331,-8,0,0,N,607,,,,0
3,6,3/19/22 0:00,UA,OO,5587,ORD,SYR,1349,1642,1701,19,0,0,N,607,0,0,0,0
3,6,3/19/22 0:00,WN,WN,63,MCO,SYR,1020,1310,1257,-13,0,0,N,1053,,,,0
3,6,3/26/22 0:00,AA,OO,3253,ORD,SYR,1240,1527,1758,151,0,0,N,607,0,0,151,0
3,6,3/26/22 0:00,AA,PT,6085,ORD,SYR,800,1055,1118,23,0,0,N,607,0,23,0,0
3,6,3/26/22 0:00,B6,B6,116,JFK,SYR,930,1052,1040,-12,0,0,N,209,,,,0
3,6,3/26/22 0:00,B6,B6,656,MCO,SYR,1111,1358,1355,-3,0,0,N,1053,,,,0
3,6,3/26/22 0:00,DL,9E,4724,JFK,SYR,1259,1412,1401,-11,0,0,N,209,,,,0
3,6,3/26/22 0:00,DL,9E,4730,JFK,SYR,1500,1620,1608,-12,0,0,N,209,,,,0
3,6,3/26/22 0:00,UA,UA,1094,ORD,SYR,1809,2058,2049,-9,0,0,N,607,,,,0
3,6,3/26/22 0:00,UA,G7,4389,ORD,SYR,1050,1339,1418,39,0,0,N,607,0,39,0,0
3,6,3/26/22 0:00,UA,OO,5587,ORD,SYR,1347,1640,1705,25,0,0,N,607,0,0,0,0
3,6,3/26/22 0:00,WN,WN,63,MCO,SYR,1020,1310,1302,-8,0,0,N,1053,,,,0
3,7,3/6/22 0:00,AA,OO,3253,ORD,SYR,1240,1527,1508,-19,0,0,N,607,,,,0
3,7,3/6/22 0:00,AA,PT,6085,ORD,SYR,800,1055,1055,0,0,0,N,607,,,,0
3,7,3/6/22 0:00,B6,B6,116,JFK,SYR,924,1045,1029,-16,0,0,N,209,,,,0
3,7,3/6/22 0:00,B6,B6,656,MCO,SYR,1111,1358,1335,-23,0,0,N,1053,,,,0
3,7,3/6/22 0:00,DL,9E,5446,JFK,SYR,1230,1345,1332,-13,0,0,N,209,,,,0
3,7,3/6/22 0:00,UA,UA,1094,ORD,SYR,1809,2058,2129,31,0,0,N,607,0,0,31,0
3,7,3/6/22 0:00,UA,G7,4389,ORD,SYR,1050,1339,1317,-22,0,0,N,607,,,,0
3,7,3/13/22 0:00,AA,OO,3253,ORD,SYR,1240,1527,1537,10,0,0,N,607,,,,0
3,7,3/13/22 0:00,AA,PT,6085,ORD,SYR,800,1055,1112,17,0,0,N,607,0,17,0,0
3,7,3/13/22 0:00,B6,B6,116,JFK,SYR,924,1045,,,1,0,N,209,,,,0
3,7,3/13/22 0:00,B6,B6,656,MCO,SYR,1111,1358,1400,2,0,0,N,1053,,,,0
3,7,3/13/22 0:00,DL,9E,4730,JFK,SYR,1500,1620,1605,-15,0,0,N,209,,,,0
3,7,3/13/22 0:00,DL,9E,5396,JFK,SYR,1649,1810,1802,-8,0,0,N,209,,,,0
3,7,3/13/22 0:00,DL,9E,5446,JFK,SYR,1230,1341,1335,-6,0,0,N,209,,,,0
3,7,3/13/22 0:00,UA,UA,1094,ORD,SYR,1809,2058,2043,-15,0,0,N,607,,,,0
3,7,3/13/22 0:00,UA,G7,4389,ORD,SYR,1050,1339,1324,-15,0,0,N,607,,,,0
3,7,3/20/22 0:00,AA,OO,3253,ORD,SYR,1240,1527,1518,-9,0,0,N,607,,,,0
3,7,3/20/22 0:00,AA,PT,6085,ORD,SYR,800,1055,1043,-12,0,0,N,607,,,,0
3,7,3/20/22 0:00,B6,B6,116,JFK,SYR,924,1045,1045,0,0,0,N,209,,,,0
3,7,3/20/22 0:00,B6,B6,656,MCO,SYR,1111,1358,1501,63,0,0,N,1053,0,45,0,0
3,7,3/20/22 0:00,DL,9E,4730,JFK,SYR,1500,1620,1619,-1,0,0,N,209,,,,0
3,7,3/20/22 0:00,DL,9E,5396,JFK,SYR,1649,1810,1826,16,0,0,N,209,0,16,0,0
3,7,3/20/22 0:00,DL,9E,5446,JFK,SYR,1230,1341,1355,14,0,0,N,209,,,,0
3,7,3/20/22 0:00,UA,UA,1094,ORD,SYR,1809,2058,2055,-3,0,0,N,607,,,,0
3,7,3/20/22 0:00,UA,G7,4389,ORD,SYR,1050,1339,1401,22,0,0,N,607,0,22,0,0
3,7,3/27/22 0:00,AA,OO,3253,ORD,SYR,1240,1527,1518,-9,0,0,N,607,,,,0
3,7,3/27/22 0:00,AA,PT,6085,ORD,SYR,800,1055,1127,32,0,0,N,607,0,25,7,0
3,7,3/27/22 0:00,B6,B6,116,JFK,SYR,925,1038,1147,69,0,0,N,209,0,0,0,0
3,7,3/27/22 0:00,B6,B6,656,MCO,SYR,1111,1356,1527,91,0,0,N,1053,0,1,82,0
3,7,3/27/22 0:00,DL,9E,4730,JFK,SYR,1500,1620,1615,-5,0,0,N,209,,,,0
3,7,3/27/22 0:00,DL,9E,5446,JFK,SYR,1230,1341,1332,-9,0,0,N,209,,,,0
3,7,3/27/22 0:00,UA,UA,1185,ORD,SYR,1926,2219,2203,-16,0,0,N,607,,,,0
3,7,3/27/22 0:00,UA,G7,4389,ORD,SYR,1035,1325,1311,-14,0,0,N,607,,,,0
3,7,3/27/22 0:00,UA,OO,5421,ORD,SYR,1355,1648,1712,24,0,0,N,607,0,0,0,0
4,1,4/4/22 0:00,AA,PT,6085,ORD,SYR,800,1055,1034,-21,0,0,N,607,,,,0
4,1,4/4/22 0:00,B6,B6,116,JFK,SYR,930,1043,1125,42,0,0,N,209,0,0,0,0
4,1,4/4/22 0:00,B6,B6,656,MCO,SYR,1111,1356,1442,46,0,0,N,1053,0,0,35,0
4,1,4/4/22 0:00,DL,9E,4730,JFK,SYR,1500,1620,1614,-6,0,0,N,209,,,,0
4,1,4/4/22 0:00,DL,9E,5446,JFK,SYR,1230,1341,1345,4,0,0,N,209,,,,0
4,1,4/4/22 0:00,UA,UA,1185,ORD,SYR,1906,2159,2129,-30,0,0,N,607,,,,0
4,1,4/4/22 0:00,UA,G7,4389,ORD,SYR,1035,1325,1335,10,0,0,N,607,,,,0
4,1,4/4/22 0:00,UA,OO,5421,ORD,SYR,1355,1648,1621,-27,0,0,N,607,,,,0
4,1,4/11/22 0:00,AA,MQ,4134,ORD,SYR,823,1107,1202,55,0,0,N,607,0,12,38,0
4,1,4/11/22 0:00,AA,MQ,4203,ORD,SYR,1335,1621,1625,4,0,0,N,607,,,,0
4,1,4/11/22 0:00,AA,YX,4783,ORD,SYR,2017,2308,2315,7,0,0,N,607,,,,0
4,1,4/11/22 0:00,B6,B6,116,JFK,SYR,925,1043,1028,-15,0,0,N,209,,,,0
4,1,4/11/22 0:00,B6,B6,656,MCO,SYR,1111,1356,1350,-6,0,0,N,1053,,,,0
4,1,4/11/22 0:00,DL,9E,4730,JFK,SYR,1500,1620,1617,-3,0,0,N,209,,,,0
4,1,4/11/22 0:00,DL,9E,4953,JFK,SYR,2030,2156,2144,-12,0,0,N,209,,,,0
4,1,4/11/22 0:00,DL,9E,5446,JFK,SYR,1229,1348,1327,-21,0,0,N,209,,,,0
4,1,4/11/22 0:00,UA,UA,1185,ORD,SYR,1906,2159,2146,-13,0,0,N,607,,,,0
4,1,4/11/22 0:00,UA,G7,4389,ORD,SYR,1035,1325,1332,7,0,0,N,607,,,,0
4,1,4/11/22 0:00,UA,OO,5421,ORD,SYR,1355,1648,1638,-10,0,0,N,607,,,,0
4,1,4/18/22 0:00,AA,MQ,4134,ORD,SYR,823,1107,1112,5,0,0,N,607,,,,0
4,1,4/18/22 0:00,AA,MQ,4203,ORD,SYR,1335,1621,1624,3,0,0,N,607,,,,0
4,1,4/18/22 0:00,AA,YX,4783,ORD,SYR,2017,2308,2320,12,0,0,N,607,,,,0
4,1,4/18/22 0:00,B6,B6,116,JFK,SYR,925,1043,1056,13,0,0,N,209,,,,0
4,1,4/18/22 0:00,B6,B6,656,MCO,SYR,1111,1356,1358,2,0,0,N,1053,,,,0
4,1,4/18/22 0:00,DL,9E,4730,JFK,SYR,1500,1620,1611,-9,0,0,N,209,,,,0
4,1,4/18/22 0:00,DL,9E,4953,JFK,SYR,2030,2156,2140,-16,0,0,N,209,,,,0
4,1,4/18/22 0:00,DL,9E,5446,JFK,SYR,1229,1348,1317,-31,0,0,N,209,,,,0
4,1,4/18/22 0:00,UA,UA,1185,ORD,SYR,1906,2159,2144,-15,0,0,N,607,,,,0
4,1,4/18/22 0:00,UA,G7,4389,ORD,SYR,1035,1325,1335,10,0,0,N,607,,,,0
4,1,4/18/22 0:00,UA,OO,5421,ORD,SYR,1355,1648,1651,3,0,0,N,607,,,,0
4,1,4/25/22 0:00,AA,MQ,4134,ORD,SYR,823,1107,1045,-22,0,0,N,607,,,,0
4,1,4/25/22 0:00,AA,MQ,4203,ORD,SYR,1335,1621,1612,-9,0,0,N,607,,,,0
4,1,4/25/22 0:00,AA,YX,4783,ORD,SYR,2017,2308,2303,-5,0,0,N,607,,,,0
4,1,4/25/22 0:00,B6,B6,116,JFK,SYR,925,1043,,,1,0,N,209,,,,0
4,1,4/25/22 0:00,B6,B6,656,MCO,SYR,1111,1356,1530,94,0,0,N,1053,0,0,0,0
4,1,4/25/22 0:00,DL,9E,4730,JFK,SYR,1500,1620,1614,-6,0,0,N,209,,,,0
4,1,4/25/22 0:00,DL,9E,4953,JFK,SYR,2030,2156,2130,-26,0,0,N,209,,,,0
4,1,4/25/22 0:00,DL,9E,5446,JFK,SYR,1229,1348,1327,-21,0,0,N,209,,,,0
4,1,4/25/22 0:00,UA,UA,1185,ORD,SYR,1906,2159,2152,-7,0,0,N,607,,,,0
4,1,4/25/22 0:00,UA,G7,4389,ORD,SYR,1035,1325,1257,-28,0,0,N,607,,,,0
4,1,4/25/22 0:00,UA,OO,5421,ORD,SYR,1355,1648,1645,-3,0,0,N,607,,,,0
4,2,4/5/22 0:00,AA,MQ,4134,ORD,SYR,823,1107,1106,-1,0,0,N,607,,,,0
4,2,4/5/22 0:00,AA,MQ,4203,ORD,SYR,1335,1621,1602,-19,0,0,N,607,,,,0
4,2,4/5/22 0:00,AA,YX,4783,ORD,SYR,2017,2308,48,100,0,0,N,607,0,0,0,0
4,2,4/5/22 0:00,B6,B6,116,JFK,SYR,925,1038,1234,116,0,0,N,209,0,2,91,0
4,2,4/5/22 0:00,B6,B6,656,MCO,SYR,1111,1356,1341,-15,0,0,N,1053,,,,0
4,2,4/5/22 0:00,DL,9E,4730,JFK,SYR,1500,1620,1559,-21,0,0,N,209,,,,0
4,2,4/5/22 0:00,DL,9E,5446,JFK,SYR,1230,1341,1335,-6,0,0,N,209,,,,0
4,2,4/5/22 0:00,UA,UA,1185,ORD,SYR,1906,2159,2217,18,0,0,N,607,0,0,18,0
4,2,4/5/22 0:00,UA,G7,4389,ORD,SYR,1035,1325,1319,-6,0,0,N,607,,,,0
4,2,4/5/22 0:00,UA,OO,5421,ORD,SYR,1355,1648,1628,-20,0,0,N,607,,,,0
4,2,4/12/22 0:00,AA,MQ,4134,ORD,SYR,823,1107,1055,-12,0,0,N,607,,,,0
4,2,4/12/22 0:00,AA,MQ,4203,ORD,SYR,1335,1621,1602,-19,0,0,N,607,,,,0
4,2,4/12/22 0:00,AA,YX,4783,ORD,SYR,2017,2308,2256,-12,0,0,N,607,,,,0
4,2,4/12/22 0:00,B6,B6,116,JFK,SYR,925,1043,,,1,0,N,209,,,,0
4,2,4/12/22 0:00,B6,B6,656,MCO,SYR,1111,1356,1406,10,0,0,N,1053,,,,0
4,2,4/12/22 0:00,DL,9E,4730,JFK,SYR,1500,1620,1610,-10,0,0,N,209,,,,0
4,2,4/12/22 0:00,DL,9E,4953,JFK,SYR,2030,2156,2128,-28,0,0,N,209,,,,0
4,2,4/12/22 0:00,DL,9E,5446,JFK,SYR,1229,1348,1332,-16,0,0,N,209,,,,0
4,2,4/12/22 0:00,UA,UA,1185,ORD,SYR,1906,2159,2348,109,0,0,N,607,0,0,92,0
4,2,4/12/22 0:00,UA,G7,4389,ORD,SYR,1035,1325,1309,-16,0,0,N,607,,,,0
4,2,4/12/22 0:00,UA,OO,5421,ORD,SYR,1355,1648,1638,-10,0,0,N,607,,,,0
4,2,4/19/22 0:00,AA,MQ,4134,ORD,SYR,823,1107,1114,7,0,0,N,607,,,,0
4,2,4/19/22 0:00,AA,MQ,4203,ORD,SYR,1335,1621,1624,3,0,0,N,607,,,,0
4,2,4/19/22 0:00,AA,YX,4783,ORD,SYR,2017,2308,2301,-7,0,0,N,607,,,,0
4,2,4/19/22 0:00,B6,B6,116,JFK,SYR,925,1043,1028,-15,0,0,N,209,,,,0
4,2,4/19/22 0:00,B6,B6,656,MCO,SYR,1111,1356,1349,-7,0,0,N,1053,,,,0
4,2,4/19/22 0:00,DL,9E,4730,JFK,SYR,1500,1620,1609,-11,0,0,N,209,,,,0
4,2,4/19/22 0:00,DL,9E,4953,JFK,SYR,2030,2156,2158,2,0,0,N,209,,,,0
4,2,4/19/22 0:00,DL,9E,5446,JFK,SYR,1229,1348,1333,-15,0,0,N,209,,,,0
4,2,4/19/22 0:00,UA,UA,1185,ORD,SYR,1906,2159,2142,-17,0,0,N,607,,,,0
4,2,4/19/22 0:00,UA,G7,4389,ORD,SYR,1035,1325,1316,-9,0,0,N,607,,,,0
4,2,4/19/22 0:00,UA,OO,5421,ORD,SYR,1355,1648,1656,8,0,0,N,607,,,,0
4,2,4/26/22 0:00,AA,MQ,4134,ORD,SYR,823,1107,1059,-8,0,0,N,607,,,,0
4,2,4/26/22 0:00,AA,MQ,4203,ORD,SYR,1335,1621,1607,-14,0,0,N,607,,,,0
4,2,4/26/22 0:00,AA,YX,4783,ORD,SYR,2017,2308,2343,35,0,0,N,607,0,0,0,0
4,2,4/26/22 0:00,B6,B6,116,JFK,SYR,925,1043,,,1,0,N,209,,,,0
4,2,4/26/22 0:00,B6,B6,656,MCO,SYR,1111,1356,1707,191,0,0,N,1053,0,0,17,0
4,2,4/26/22 0:00,DL,9E,4730,JFK,SYR,1500,1620,1615,-5,0,0,N,209,,,,0
4,2,4/26/22 0:00,DL,9E,4953,JFK,SYR,2030,2156,2128,-28,0,0,N,209,,,,0
4,2,4/26/22 0:00,DL,9E,5446,JFK,SYR,1229,1348,1326,-22,0,0,N,209,,,,0
4,2,4/26/22 0:00,UA,UA,1185,ORD,SYR,1906,2159,2137,-22,0,0,N,607,,,,0
4,2,4/26/22 0:00,UA,G7,4389,ORD,SYR,1035,1325,1309,-16,0,0,N,607,,,,0
4,2,4/26/22 0:00,UA,OO,5421,ORD,SYR,1355,1648,1642,-6,0,0,N,607,,,,0
4,3,4/6/22 0:00,AA,MQ,4134,ORD,SYR,823,1107,1048,-19,0,0,N,607,,,,0
4,3,4/6/22 0:00,AA,MQ,4203,ORD,SYR,1335,1621,1613,-8,0,0,N,607,,,,0
4,3,4/6/22 0:00,AA,YX,4783,ORD,SYR,2017,2308,2255,-13,0,0,N,607,,,,0
4,3,4/6/22 0:00,B6,B6,116,JFK,SYR,925,1043,1029,-14,0,0,N,209,,,,0
4,3,4/6/22 0:00,B6,B6,656,MCO,SYR,1111,1356,1335,-21,0,0,N,1053,,,,0
4,3,4/6/22 0:00,DL,9E,4730,JFK,SYR,1500,1620,1620,0,0,0,N,209,,,,0
4,3,4/6/22 0:00,DL,9E,5446,JFK,SYR,1230,1341,1323,-18,0,0,N,209,,,,0
4,3,4/6/22 0:00,UA,UA,1185,ORD,SYR,1906,2159,2135,-24,0,0,N,607,,,,0
4,3,4/6/22 0:00,UA,G7,4389,ORD,SYR,1035,1325,1301,-24,0,0,N,607,,,,0
4,3,4/6/22 0:00,UA,OO,5421,ORD,SYR,1355,1648,1628,-20,0,0,N,607,,,,0
4,3,4/13/22 0:00,AA,MQ,4134,ORD,SYR,823,1107,1057,-10,0,0,N,607,,,,0
4,3,4/13/22 0:00,AA,MQ,4203,ORD,SYR,1335,1621,1642,21,0,0,N,607,21,0,0,0
4,3,4/13/22 0:00,AA,YX,4783,ORD,SYR,2017,2308,45,97,0,0,N,607,0,8,89,0
4,3,4/13/22 0:00,B6,B6,116,JFK,SYR,925,1043,1108,25,0,0,N,209,0,17,0,0
4,3,4/13/22 0:00,B6,B6,656,MCO,SYR,1111,1356,1406,10,0,0,N,1053,,,,0
4,3,4/13/22 0:00,DL,9E,4730,JFK,SYR,1500,1620,1615,-5,0,0,N,209,,,,0
4,3,4/13/22 0:00,DL,9E,4953,JFK,SYR,2030,2156,2143,-13,0,0,N,209,,,,0
4,3,4/13/22 0:00,DL,9E,5446,JFK,SYR,1229,1348,1332,-16,0,0,N,209,,,,0
4,3,4/13/22 0:00,UA,UA,1185,ORD,SYR,1906,2159,40,161,0,0,N,607,0,0,137,0
4,3,4/13/22 0:00,UA,G7,4389,ORD,SYR,1035,1325,1416,51,0,0,N,607,0,0,45,0
4,3,4/13/22 0:00,UA,OO,5421,ORD,SYR,1355,1648,1636,-12,0,0,N,607,,,,0
4,3,4/20/22 0:00,AA,MQ,4134,ORD,SYR,823,1107,1054,-13,0,0,N,607,,,,0
4,3,4/20/22 0:00,AA,MQ,4203,ORD,SYR,1335,1621,1614,-7,0,0,N,607,,,,0
4,3,4/20/22 0:00,AA,YX,4783,ORD,SYR,2017,2308,2301,-7,0,0,N,607,,,,0
4,3,4/20/22 0:00,B6,B6,116,JFK,SYR,925,1043,,,1,0,N,209,,,,0
4,3,4/20/22 0:00,B6,B6,656,MCO,SYR,1111,1356,1402,6,0,0,N,1053,,,,0
4,3,4/20/22 0:00,DL,9E,4730,JFK,SYR,1500,1620,1608,-12,0,0,N,209,,,,0
4,3,4/20/22 0:00,DL,9E,4953,JFK,SYR,2030,2156,2131,-25,0,0,N,209,,,,0
4,3,4/20/22 0:00,DL,9E,5446,JFK,SYR,1229,1348,1330,-18,0,0,N,209,,,,0
4,3,4/20/22 0:00,UA,UA,1185,ORD,SYR,1906,2159,2139,-20,0,0,N,607,,,,0
4,3,4/20/22 0:00,UA,G7,4389,ORD,SYR,1035,1325,1305,-20,0,0,N,607,,,,0
4,3,4/20/22 0:00,UA,OO,5421,ORD,SYR,1355,1648,1634,-14,0,0,N,607,,,,0
4,3,4/27/22 0:00,AA,MQ,4134,ORD,SYR,823,1107,1100,-7,0,0,N,607,,,,0
4,3,4/27/22 0:00,AA,MQ,4203,ORD,SYR,1335,1621,1633,12,0,0,N,607,,,,0
4,3,4/27/22 0:00,AA,YX,4783,ORD,SYR,2017,2308,2311,3,0,0,N,607,,,,0
4,3,4/27/22 0:00,B6,B6,116,JFK,SYR,925,1043,1026,-17,0,0,N,209,,,,0
4,3,4/27/22 0:00,B6,B6,656,MCO,SYR,1111,1356,1349,-7,0,0,N,1053,,,,0
4,3,4/27/22 0:00,DL,9E,4730,JFK,SYR,1500,1620,1631,11,0,0,N,209,,,,0
4,3,4/27/22 0:00,DL,9E,4953,JFK,SYR,2030,2156,2152,-4,0,0,N,209,,,,0
4,3,4/27/22 0:00,DL,9E,5446,JFK,SYR,1229,1348,1328,-20,0,0,N,209,,,,0
4,3,4/27/22 0:00,UA,UA,1185,ORD,SYR,1906,2159,2141,-18,0,0,N,607,,,,0
4,3,4/27/22 0:00,UA,G7,4389,ORD,SYR,1035,1325,1308,-17,0,0,N,607,,,,0
4,3,4/27/22 0:00,UA,OO,5421,ORD,SYR,1355,1648,1726,38,0,0,N,607,0,0,0,0
4,4,4/7/22 0:00,AA,MQ,4134,ORD,SYR,823,1107,1049,-18,0,0,N,607,,,,0
4,4,4/7/22 0:00,AA,MQ,4203,ORD,SYR,1335,1621,1625,4,0,0,N,607,,,,0
4,4,4/7/22 0:00,AA,YX,4783,ORD,SYR,2017,2308,15,67,0,0,N,607,0,0,0,0
4,4,4/7/22 0:00,B6,B6,116,JFK,SYR,925,1043,1211,88,0,0,N,209,0,0,26,0
4,4,4/7/22 0:00,B6,B6,656,MCO,SYR,1111,1356,1959,363,0,0,N,1053,40,23,300,0
4,4,4/7/22 0:00,DL,9E,4730,JFK,SYR,1500,1620,1623,3,0,0,N,209,,,,0
4,4,4/7/22 0:00,DL,9E,5446,JFK,SYR,1230,1341,1342,1,0,0,N,209,,,,0
4,4,4/7/22 0:00,UA,UA,1185,ORD,SYR,1906,2159,2154,-5,0,0,N,607,,,,0
4,4,4/7/22 0:00,UA,G7,4389,ORD,SYR,1035,1325,1305,-20,0,0,N,607,,,,0
4,4,4/7/22 0:00,UA,OO,5421,ORD,SYR,1355,1648,1710,22,0,0,N,607,22,0,0,0
4,4,4/14/22 0:00,AA,MQ,4134,ORD,SYR,823,1107,1116,9,0,0,N,607,,,,0
4,4,4/14/22 0:00,AA,MQ,4203,ORD,SYR,1335,1621,1618,-3,0,0,N,607,,,,0
4,4,4/14/22 0:00,AA,YX,4783,ORD,SYR,2017,2308,2307,-1,0,0,N,607,,,,0
4,4,4/14/22 0:00,B6,B6,116,JFK,SYR,925,1043,1036,-7,0,0,N,209,,,,0
4,4,4/14/22 0:00,B6,B6,656,MCO,SYR,1111,1356,1706,190,0,0,N,1053,0,0,37,0
4,4,4/14/22 0:00,DL,9E,4730,JFK,SYR,1500,1620,1714,54,0,0,N,209,0,0,0,0
4,4,4/14/22 0:00,DL,9E,4953,JFK,SYR,2030,2156,2234,38,0,0,N,209,0,38,0,0
4,4,4/14/22 0:00,DL,9E,5446,JFK,SYR,1229,1348,1331,-17,0,0,N,209,,,,0
4,4,4/14/22 0:00,UA,UA,1185,ORD,SYR,1906,2159,2155,-4,0,0,N,607,,,,0
4,4,4/14/22 0:00,UA,G7,4389,ORD,SYR,1035,1325,1316,-9,0,0,N,607,,,,0
4,4,4/14/22 0:00,UA,OO,5421,ORD,SYR,1355,1648,1632,-16,0,0,N,607,,,,0
4,4,4/21/22 0:00,AA,MQ,4134,ORD,SYR,823,1107,1045,-22,0,0,N,607,,,,0
4,4,4/21/22 0:00,AA,MQ,4203,ORD,SYR,1335,1621,1613,-8,0,0,N,607,,,,0
4,4,4/21/22 0:00,AA,YX,4783,ORD,SYR,2017,2308,2300,-8,0,0,N,607,,,,0
4,4,4/21/22 0:00,B6,B6,116,JFK,SYR,925,1043,,,1,0,N,209,,,,0
4,4,4/21/22 0:00,B6,B6,656,MCO,SYR,1111,1356,1351,-5,0,0,N,1053,,,,0
4,4,4/21/22 0:00,DL,9E,4730,JFK,SYR,1500,1620,1607,-13,0,0,N,209,,,,0
4,4,4/21/22 0:00,DL,9E,4953,JFK,SYR,2030,2156,2140,-16,0,0,N,209,,,,0
4,4,4/21/22 0:00,DL,9E,5446,JFK,SYR,1229,1348,1336,-12,0,0,N,209,,,,0
4,4,4/21/22 0:00,UA,UA,1185,ORD,SYR,1906,2159,2143,-16,0,0,N,607,,,,0
4,4,4/21/22 0:00,UA,G7,4389,ORD,SYR,1035,1325,1303,-22,0,0,N,607,,,,0
4,4,4/21/22 0:00,UA,OO,5421,ORD,SYR,1355,1648,1632,-16,0,0,N,607,,,,0
4,4,4/28/22 0:00,AA,MQ,4134,ORD,SYR,823,1107,1051,-16,0,0,N,607,,,,0
4,4,4/28/22 0:00,AA,MQ,4203,ORD,SYR,1335,1621,1630,9,0,0,N,607,,,,0
4,4,4/28/22 0:00,AA,YX,4783,ORD,SYR,2017,2308,2258,-10,0,0,N,607,,,,0
4,4,4/28/22 0:00,B6,B6,116,JFK,SYR,925,1043,1029,-14,0,0,N,209,,,,0
4,4,4/28/22 0:00,B6,B6,656,MCO,SYR,1111,1356,1354,-2,0,0,N,1053,,,,0
4,4,4/28/22 0:00,DL,9E,4730,JFK,SYR,1500,1620,1611,-9,0,0,N,209,,,,0
4,4,4/28/22 0:00,DL,9E,4953,JFK,SYR,2030,2156,2152,-4,0,0,N,209,,,,0
4,4,4/28/22 0:00,DL,9E,5446,JFK,SYR,1229,1348,1329,-19,0,0,N,209,,,,0
4,4,4/28/22 0:00,UA,UA,1185,ORD,SYR,1906,2159,2142,-17,0,0,N,607,,,,0
4,4,4/28/22 0:00,UA,G7,4389,ORD,SYR,1035,1325,1312,-13,0,0,N,607,,,,0
4,4,4/28/22 0:00,UA,OO,5421,ORD,SYR,1355,1648,1648,0,0,0,N,607,,,,0
4,5,4/1/22 0:00,AA,OO,3253,ORD,SYR,1240,1527,1541,14,0,0,N,607,,,,0
4,5,4/1/22 0:00,AA,PT,6085,ORD,SYR,800,1055,1047,-8,0,0,N,607,,,,0
4,5,4/1/22 0:00,B6,B6,116,JFK,SYR,925,1038,1029,-9,0,0,N,209,,,,0
4,5,4/1/22 0:00,B6,B6,656,MCO,SYR,1111,1356,1523,87,0,0,N,1053,0,74,0,0
4,5,4/1/22 0:00,DL,9E,4730,JFK,SYR,1500,1620,1804,104,0,0,N,209,0,0,104,0
4,5,4/1/22 0:00,DL,9E,5446,JFK,SYR,1230,1341,1329,-12,0,0,N,209,,,,0
4,5,4/1/22 0:00,UA,UA,1185,ORD,SYR,1906,2159,2246,47,0,0,N,607,0,0,47,0
4,5,4/1/22 0:00,UA,G7,4389,ORD,SYR,1035,1325,1317,-8,0,0,N,607,,,,0
